,Unnamed: 0,0
1048,1048,you are an angel on this earth God bless you and ur family i cry when ever i watch ur show
1049,1049,This one is cool 
1050,1050,Best judge I ever seen
1051,1051,sir judge frank caprio im salute your judgemetn are pair for our people
1052,1052,"His but a rare gem in a sea of darkness, to bad there's not a enough in this world."
1053,1053,People do not have a heart inside of them because all hearts are focused inside judge Caprio. You restored my faith in humanity. Thank you.
1054,1054,Judge frank caprio I really love watching u in court u have a great heart for people u are amazing judge god bless u n family
1055,1055,"She needs to check herself, running red lights may put herself, her child and others in danger! The police are there for domestic issues."
1056,1056,That was so sweet 
1057,1057,i love u aloot judge  god bless u
1058,1058,People are thirsty for just a bit of love and understanding.
1059,1059,"Niech Bog ma pana w swej opiece  ,sedzio Caprio.Pozdrawiam z Polski."
1060,1060,"Please take me to meet this great man, I wish u r my grandpa"
1061,1061,"idc what president he supports, what party he is in, what he does in his free time, or how he looks... hes a good judge"
1062,1062,Such A Difference This Awesome Man Makes! What A Wonderful Person!
1063,1063,"Best human ever ,,,,,"
1064,1064,siete persome meravigliose....e' molto bello cio' che fate ogni giorno per aiutare le persone per quanto possibile... un abbraccio al giudice Caprio.
1065,1065,Will nobody talk about that Joseph BADASS who sent $100 to judge Caprio???
1066,1066,"She is so beautiful, and I am almost crying :("
1067,1067,judge caprio is some form of supreme being
1068,1068,Proud of such  respectable judge 
1069,1069,That lady is so gorgeous
1070,1070,oh my god. I am a really tough guy. but I had to cry when the she went up to the judge. what a scene. 
1071,1071,I almost cry
1072,1072,It looked like she was about to kiss him to be honest.
1073,1073,Esse juiz é o melhor.
1074,1074,Marvellous Judge! Like a good father of family!
1075,1075,Kash bharat mein bhi ese hi judge hote or esa insaf karte .
1076,1076,This is called justice and the judge is  God for people  God bless you.
1077,1077,this judge will make me do something illegal just so l can talk to him
1078,1078,She's pretty and Joseph badass is badass for sending the 100 dollar and the other family with 75 and the coach with 50 dollars
1079,1079,Great Judge. God Bless you all.
1080,1080,What about the person who stalked this young lady?
1081,1081,"Watching here in the Philippines you are an excellent judge, God Bless You!"
1082,1082,"You know, I used to think he went too easy on people and was soft. But as I’ve gotten older and matured and been through the things these people have went through....I think he might be the last hope for humanity these days"
1083,1083,i live in sydney australia and i had a tickets for stoping in no stoping zone for 1 minute and i went to court and i just ask the lady judege to reduce the fine because i stoped only for 1 minute but the judge was so mean and ruthless and heartless i paid the full fine $199 so if this court wasent on tv it will be no mercy
1084,1084,Can he be in my family ??? I love his soul!
1085,1085,"I don't, but I seen situations when the person was just playing to escape punishment."
1086,1086,Those two immigrants still sends check to help others. God bless them.
1087,1087,One great human being he is
1088,1088,This is a real great human being sir your more than a judge your a humanitarian and a real man .
1089,1089,We need judges like this in Lanka. In our courts most of the audience cannot hear the conservation between council and judge. It leaves a doubt in mind the litigants that the lawyer do whatever possible to get another date. This is bad for the justice process in the country. Hope BAS will not complaint me for disrespect to courts!
1090,1090,"Bravo Frank Caprio, una persona veramente di cuore."
1091,1091,Loved by the whole plannet
1092,1092,3:15 Joseph Badass ... DAMN!!! That's a real Boss name!!!
1093,1093,It’s so touching. It should spreading to court practices in other countries. Hope for that...
1094,1094,God bless you judge you have a very  very good heart  not to many people like you !
1095,1095,I can see God in you.
1096,1096,Best judge I have  ever seen
1097,1097,What is a hug? Is that something people used to do in the past?
1098,1098,"Judge capiro the best most of judge thinking they're god 
God bless judge capiro"
1099,1099,I wanna hug him too! I wish he was my grandpa!
1100,1100,During the video the big guy looks like he’s there to ruin ur day then at the end of the video he’s a little kid
1101,1101,"I can almost feel the lady thinking ""I  need my a father's love."""
1102,1102,This judge is merciful
1103,1103,"مافي احد يترجم لنا إلى العربية 
يبدو أن الموقف مؤثر جدا
اين الاخ خالد المباركي"
1104,1104,God bless you Sir!
1105,1105,I pray may ALLAH give him strength of  Islam .....he is real example of justice
1106,1106,I love the judge
1107,1107,That is so generous. Try to do that in Germany; you‘ll never ever see something like that here!!! I feel like there are some judges left here from 1945
1108,1108,This almost made me cry
1109,1109,"he shouldn't be a judge, he should teach the judges"
1110,1110,"People say there need to be more people like him, but I would say the majority of people in this world have a similar sense of empathy and compassion as he does. Look at all the people who send in money, from all over the world, to help other people who need a break. In my experience, this is the majority. Don’t look at the few instances of hatred that get the most broadcast, sway your feelings of the generosity in the world. Hatred is the minority, although the media want you to think the opposite."
1111,1111,AWSOME 
1112,1112,"4:10 woman in the background left down corner, thats awesome"
1113,1113,"Love, mercy and grace in action."
1114,1114,"Much appreciated Sir, I m from India. Thanks for making me better day by day. Sorry to add DM Deepak Rawat ( Haridwar Uttarakhand)  name to this list. We have one like you n many in dis world. Touched n lots of love and respect."
1115,1115,thank you god bless yóu all
1116,1116,"شكد أحب متابعة هذا القاضي الطيب يقدر ظروف مهما كانت صعبة 
كم انت شريف ايها القاضي"
1117,1117,Inspector Quinn is also a very nice person
1118,1118,THE JUDGE IS AN ADVANCED VERSION OF GOD
1119,1119,Love him ️
1120,1120,I'm going to say my gf was chasing me the next time I get a red light fine.
1121,1121,"That one very kind Judge, I wish all judges act like him. Thank your honor for yoru kindness, God Bless."
1122,1122,Awww... Such an awesome soul.
1123,1123,"Sir, Your divine aim is reformation ,not retribution.Blessed be thou."
1124,1124,"OMG I don't know how I got here but glad the tissues were handy. I can't bear to see a little girl crying and if I had been there I would have paid it and that judge is unbelievable.
He would be a fantastic POTUS"
1125,1125,This judge is different....
1126,1126,They look like they're father & daughter.
1127,1127,What a great guy man
1128,1128,"I am binge watching all of these. But what gets me the most is that it is not just a parking ticket or speeding ticket. For many people it is a difference of having food or no food. Or no car means no job, no house and so on. I hope the people get the compassion they deserve in these tough times. It is not just a ticket it could be the end of their world "
